iso3,country,region,mode_id,values,bin,cat,yrs
BRA,Brazil,Americas,A06e,1,FALSE,TRUE,FALSE
BRA,Brazil,Americas,A07,2,FALSE,TRUE,FALSE
BRA,Brazil,Americas,A08,2,FALSE,TRUE,FALSE
BRA,Brazil,Americas,A10,1,FALSE,TRUE,FALSE
BRA,Brazil,Americas,A11,2,FALSE,TRUE,FALSE
BRA,Brazil,Americas,A13,2,FALSE,TRUE,FALSE
BRA,Brazil,Americas,A16,2,FALSE,TRUE,FALSE
BRA,Brazil,Americas,A18,2,FALSE,TRUE,FALSE
BRA,Brazil,Americas,A21,1,FALSE,TRUE,FALSE
BRA,Brazil,Americas,A24,1,FALSE,TRUE,FALSE
BRA,Brazil,Americas,A25,3,FALSE,TRUE,FALSE
BRB,Barbados,Americas,A01b,6,FALSE,TRUE,FALSE
BRB,Barbados,Americas,A02a,1,FALSE,TRUE,FALSE
BRB,Barbados,Americas,A03a,2,FALSE,TRUE,FALSE
BRB,Barbados,Americas,A03b,1,FALSE,TRUE,FALSE
BRB,Barbados,Americas,A04,2,FALSE,TRUE,FALSE
BRB,Barbados,Americas,A06,1,FALSE,TRUE,FALSE
BRB,Barbados,Americas,A06a,3,FALSE,TRUE,FALSE
BRB,Barbados,Americas,A06a,5,FALSE,FALSE,TRUE
BRB,Barbados,Americas,A06e,3,FALSE,TRUE,FALSE
BRB,Barbados,Americas,A08,3,FALSE,TRUE,FALSE
BRB,Barbados,Americas,A10,2,FALSE,TRUE,FALSE
BRB,Barbados,Americas,A12b,1,FALSE,TRUE,FALSE
BRB,Barbados,Americas,A13,3,FALSE,TRUE,FALSE
BRB,Barbados,Americas,A14,2,FALSE,TRUE,FALSE
BRB,Barbados,Americas,A18,2,FALSE,TRUE,FALSE
BRB,Barbados,Americas,A23,2,FALSE,TRUE,FALSE
BRB,Barbados,Americas,A25,1,FALSE,TRUE,FALSE
BRN,Brunei,Asia,A01a,5,FALSE,TRUE,FALSE
BRN,Brunei,Asia,A01b,5,FALSE,TRUE,FALSE
BRN,Brunei,Asia,A02a,3,FALSE,TRUE,FALSE
BRN,Brunei,Asia,A02b,4,FALSE,TRUE,FALSE
BRN,Brunei,Asia,A05,2,FALSE,TRUE,FALSE
BRN,Brunei,Asia,A06,1,FALSE,TRUE,FALSE
BRN,Brunei,Asia,A06a,4,FALSE,TRUE,FALSE
BRN,Brunei,Asia,A06a,20,FALSE,FALSE,TRUE
BRN,Brunei,Asia,A06c,2,FALSE,TRUE,FALSE
BRN,Brunei,Asia,A06e,3,FALSE,TRUE,FALSE
BRN,Brunei,Asia,A06f,1,FALSE,TRUE,FALSE
BRN,Brunei,Asia,A08,3,FALSE,TRUE,FALSE
BRN,Brunei,Asia,A16,2,FALSE,TRUE,FALSE
BTN,Bhutan,Asia,A01a,2,FALSE,TRUE,FALSE
BTN,Bhutan,Asia,A01b,2,FALSE,TRUE,FALSE
BTN,Bhutan,Asia,A06,1,FALSE,TRUE,FALSE
BTN,Bhutan,Asia,A06a,4,FALSE,TRUE,FALSE
BTN,Bhutan,Asia,A06a,20,FALSE,FALSE,TRUE
BTN,Bhutan,Asia,A06c,2,FALSE,TRUE,FALSE
BTN,Bhutan,Asia,A06d,1,FALSE,TRUE,FALSE
BTN,Bhutan,Asia,A06e,2,FALSE,TRUE,FALSE
BTN,Bhutan,Asia,A09,1,FALSE,TRUE,FALSE
BTN,Bhutan,Asia,A25,3,FALSE,TRUE,FALSE
BWA,Botswana,Africa,A01a,1,FALSE,TRUE,FALSE
BWA,Botswana,Africa,A01b,1,FALSE,TRUE,FALSE
BWA,Botswana,Africa,A06,1,FALSE,TRUE,FALSE
BWA,Botswana,Africa,A06a,3,FALSE,TRUE,FALSE
BWA,Botswana,Africa,A06a,10,FALSE,FALSE,TRUE
BWA,Botswana,Africa,A06c,2,FALSE,TRUE,FALSE
BWA,Botswana,Africa,A06e,3,FALSE,TRUE,FALSE
BWA,Botswana,Africa,A08,2,FALSE,TRUE,FALSE
BWA,Botswana,Africa,A09,2,FALSE,TRUE,FALSE
BWA,Botswana,Africa,A10,2,FALSE,TRUE,FALSE
BWA,Botswana,Africa,A16,2,FALSE,TRUE,FALSE
CAF,Central African Republic,Africa,A01a,1,FALSE,TRUE,FALSE
CAF,Central African Republic,Africa,A01b,1,FALSE,TRUE,FALSE
CAF,Central African Republic,Africa,A03a,1,FALSE,TRUE,FALSE
CAF,Central African Republic,Africa,A04,1,FALSE,TRUE,FALSE
CAF,Central African Republic,Africa,A05,1,FALSE,TRUE,FALSE
CAF,Central African Republic,Africa,A06,1,FALSE,TRUE,FALSE
CAF,Central African Republic,Africa,A06a,2,FALSE,TRUE,FALSE
CAF,Central African Republic,Africa,A06a,5,FALSE,FALSE,TRUE
CAF,Central African Republic,Africa,A07,2,FALSE,TRUE,FALSE
CAF,Central African Republic,Africa,A08,3,FALSE,TRUE,FALSE
CAF,Central African Republic,Africa,A09,2,FALSE,TRUE,FALSE
CAF,Central African Republic,Africa,A10,1,FALSE,TRUE,FALSE
CAF,Central African Republic,Africa,A13,3,FALSE,TRUE,FALSE
CAF,Central African Republic,Africa,A14,1,FALSE,TRUE,FALSE
CAF,Central African Republic,Africa,A16,2,FALSE,TRUE,FALSE
CAF,Central African Republic,Africa,A26,1,FALSE,TRUE,FALSE
CAN,Canada,Americas,A01b,6,FALSE,TRUE,FALSE
CAN,Canada,Americas,A02a,1,FALSE,TRUE,FALSE
CAN,Canada,Americas,A03a,2,FALSE,TRUE,FALSE
CAN,Canada,Americas,A06,1,FALSE,TRUE,FALSE
CAN,Canada,Americas,A06a,2,FALSE,TRUE,FALSE
CAN,Canada,Americas,A06a,5,FALSE,FALSE,TRUE
CAN,Canada,Americas,A06c,3,FALSE,TRUE,FALSE
CAN,Canada,Americas,A06d,2,FALSE,TRUE,FALSE
CAN,Canada,Americas,A06e,1,FALSE,TRUE,FALSE
CAN,Canada,Americas,A06f,1,FALSE,TRUE,FALSE
CAN,Canada,Americas,A07,2,FALSE,TRUE,FALSE
CAN,Canada,Americas,A10,1,FALSE,TRUE,FALSE
CAN,Canada,Americas,A12b,2,FALSE,TRUE,FALSE
CAN,Canada,Americas,A14,2,FALSE,TRUE,FALSE
CAN,Canada,Americas,A16,1,FALSE,TRUE,FALSE
CAN,Canada,Americas,A23,2,FALSE,TRUE,FALSE
CAN,Canada,Americas,A24,1,FALSE,TRUE,FALSE
CAN,Canada,Americas,A25,2,FALSE,TRUE,FALSE
CHE,Switzerland,Europe,A01a,1,FALSE,TRUE,FALSE
CHE,Switzerland,Europe,A01b,1,FALSE,TRUE,FALSE
CHE,Switzerland,Europe,A03a,1,FALSE,TRUE,FALSE
CHE,Switzerland,Europe,A04,1,FALSE,TRUE,FALSE
CHE,Switzerland,Europe,A05,1,FALSE,TRUE,FALSE
CHE,Switzerland,Europe,A06,1,FALSE,TRUE,FALSE
CHE,Switzerland,Europe,A06a,3,FALSE,TRUE,FALSE
CHE,Switzerland,Europe,A06a,10,FALSE,FALSE,TRUE
CHE,Switzerland,Europe,A06c,3,FALSE,TRUE,FALSE
CHE,Switzerland,Europe,A06d,2,FALSE,TRUE,FALSE
CHE,Switzerland,Europe,A06e,3,FALSE,TRUE,FALSE
CHE,Switzerland,Europe,A06f,1,FALSE,TRUE,FALSE
CHE,Switzerland,Europe,A08,1,FALSE,TRUE,FALSE
CHE,Switzerland,Europe,A09,1,FALSE,TRUE,FALSE
CHE,Switzerland,Europe,A10,2,FALSE,TRUE,FALSE
CHE,Switzerland,Europe,A14,2,FALSE,TRUE,FALSE
CHE,Switzerland,Europe,A16,1,FALSE,TRUE,FALSE
CHE,Switzerland,Europe,A20,1,FALSE,TRUE,FALSE
CHE,Switzerland,Europe,A23,2,FALSE,TRUE,FALSE
CHL,Chile,Americas,A01b,6,FALSE,TRUE,FALSE
CHL,Chile,Americas,A02a,2,FALSE,TRUE,FALSE
CHL,Chile,Americas,A05,2,FALSE,TRUE,FALSE
CHL,Chile,Americas,A06,1,FALSE,TRUE,FALSE
CHL,Chile,Americas,A06a,2,FALSE,TRUE,FALSE
CHL,Chile,Americas,A06a,5,FALSE,FALSE,TRUE
CHL,Chile,Americas,A06b,1,FALSE,TRUE,FALSE
CHL,Chile,Americas,A06e,2,FALSE,TRUE,FALSE
CHL,Chile,Americas,A06f,1,FALSE,TRUE,FALSE
CHL,Chile,Americas,A07,2,FALSE,TRUE,FALSE
CHL,Chile,Americas,A09,1,FALSE,TRUE,FALSE
CHL,Chile,Americas,A16,2,FALSE,TRUE,FALSE
CHL,Chile,Americas,A22,1,FALSE,TRUE,FALSE
CHL,Chile,Americas,A24,1,FALSE,TRUE,FALSE
CHN,China,Asia,A01a,1,FALSE,TRUE,FALSE
CHN,China,Asia,A01b,6,FALSE,TRUE,FALSE
CHN,China,Asia,A03b,3,FALSE,TRUE,FALSE
CHN,China,Asia,A06a,99,FALSE,TRUE,FALSE
CHN,China,Asia,A06a,99,FALSE,FALSE,TRUE
CHN,China,Asia,A06b,99,FALSE,TRUE,FALSE
CHN,China,Asia,A06c,99,FALSE,TRUE,FALSE
CHN,China,Asia,A06d,99,FALSE,TRUE,FALSE
CHN,China,Asia,A06e,99,FALSE,TRUE,FALSE
CHN,China,Asia,A06f,99,FALSE,TRUE,FALSE
CHN,China,Asia,A08,1,FALSE,TRUE,FALSE
CHN,China,Asia,A09,1,FALSE,TRUE,FALSE
CHN,China,Asia,A16,1,FALSE,TRUE,FALSE
CHN,China,Asia,A23,1,FALSE,TRUE,FALSE
CHN,China,Asia,A24,1,FALSE,TRUE,FALSE
CIV,Cote dIvoire,Africa,A01a,3,FALSE,TRUE,FALSE
CIV,Cote dIvoire,Africa,A01b,1,FALSE,TRUE,FALSE
CIV,Cote dIvoire,Africa,A05,1,FALSE,TRUE,FALSE
CIV,Cote dIvoire,Africa,A06,1,FALSE,TRUE,FALSE
CIV,Cote dIvoire,Africa,A06a,3,FALSE,TRUE,FALSE
CIV,Cote dIvoire,Africa,A06a,5,FALSE,FALSE,TRUE
CIV,Cote dIvoire,Africa,A06e,2,FALSE,TRUE,FALSE
CIV,Cote dIvoire,Africa,A06f,1,FALSE,TRUE,FALSE
CIV,Cote dIvoire,Africa,A08,1,FALSE,TRUE,FALSE
CIV,Cote dIvoire,Africa,A10,2,FALSE,TRUE,FALSE
CIV,Cote dIvoire,Africa,A13,3,FALSE,TRUE,FALSE
CIV,Cote dIvoire,Africa,A14,2,FALSE,TRUE,FALSE
CIV,Cote dIvoire,Africa,A16,2,FALSE,TRUE,FALSE
CIV,Cote dIvoire,Africa,A24,1,FALSE,TRUE,FALSE
CMR,Cameroon,Africa,A01a,3,FALSE,TRUE,FALSE
CMR,Cameroon,Africa,A01b,3,FALSE,TRUE,FALSE
CMR,Cameroon,Africa,A02b,1,FALSE,TRUE,FALSE
CMR,Cameroon,Africa,A03a,1,FALSE,TRUE,FALSE
CMR,Cameroon,Africa,A03b,1,FALSE,TRUE,FALSE
CMR,Cameroon,Africa,A04,2,FALSE,TRUE,FALSE
CMR,Cameroon,Africa,A05,1,FALSE,TRUE,FALSE
CMR,Cameroon,Africa,A06,1,FALSE,TRUE,FALSE
CMR,Cameroon,Africa,A06a,2,FALSE,TRUE,FALSE
CMR,Cameroon,Africa,A06a,5,FALSE,FALSE,TRUE
CMR,Cameroon,Africa,A06e,2,FALSE,TRUE,FALSE
CMR,Cameroon,Africa,A06f,1,FALSE,TRUE,FALSE
CMR,Cameroon,Africa,A08,6,FALSE,TRUE,FALSE
CMR,Cameroon,Africa,A09,1,FALSE,TRUE,FALSE
CMR,Cameroon,Africa,A10,2,FALSE,TRUE,FALSE
CMR,Cameroon,Africa,A16,1,FALSE,TRUE,FALSE
CMR,Cameroon,Africa,A24,1,FALSE,TRUE,FALSE
COD,Congo DRC,Africa,A01a,1,FALSE,TRUE,FALSE
COD,Congo DRC,Africa,A01b,1,FALSE,TRUE,FALSE
COD,Congo DRC,Africa,A03a,2,FALSE,TRUE,FALSE
COD,Congo DRC,Africa,A03b,3,FALSE,TRUE,FALSE
COD,Congo DRC,Africa,A05,2,FALSE,TRUE,FALSE
COD,Congo DRC,Africa,A06a,99,FALSE,TRUE,FALSE
COD,Congo DRC,Africa,A06b,99,FALSE,TRUE,FALSE
COD,Congo DRC,Africa,A06c,99,FALSE,TRUE,FALSE
COD,Congo DRC,Africa,A06d,99,FALSE,TRUE,FALSE
COD,Congo DRC,Africa,A06e,99,FALSE,TRUE,FALSE
COD,Congo DRC,Africa,A06f,99,FALSE,TRUE,FALSE
COD,Congo DRC,Africa,A08,2,FALSE,TRUE,FALSE
COD,Congo DRC,Africa,A10,1,FALSE,TRUE,FALSE
COD,Congo DRC,Africa,A12a,1,FALSE,TRUE,FALSE
COD,Congo DRC,Africa,A14,2,FALSE,TRUE,FALSE
COD,Congo DRC,Africa,A16,1,FALSE,TRUE,FALSE
COD,Congo DRC,Africa,A24,1,FALSE,TRUE,FALSE
COG,Congo Republic,Africa,A01a,1,FALSE,TRUE,FALSE
COG,Congo Republic,Africa,A01b,1,FALSE,TRUE,FALSE
COG,Congo Republic,Africa,A02b,1,FALSE,TRUE,FALSE
COG,Congo Republic,Africa,A03a,1,FALSE,TRUE,FALSE
COG,Congo Republic,Africa,A05,2,FALSE,TRUE,FALSE
COG,Congo Republic,Africa,A06,1,FALSE,TRUE,FALSE
COG,Congo Republic,Africa,A06a,3,FALSE,TRUE,FALSE
COG,Congo Republic,Africa,A06a,10,FALSE,FALSE,TRUE
COG,Congo Republic,Africa,A06c,1,FALSE,TRUE,FALSE
COG,Congo Republic,Africa,A06d,1,FALSE,TRUE,FALSE
COG,Congo Republic,Africa,A06e,2,FALSE,TRUE,FALSE
COG,Congo Republic,Africa,A06f,1,FALSE,TRUE,FALSE
COG,Congo Republic,Africa,A08,4,FALSE,TRUE,FALSE
COG,Congo Republic,Africa,A13,3,FALSE,TRUE,FALSE
COG,Congo Republic,Africa,A14,1,FALSE,TRUE,FALSE
COG,Congo Republic,Africa,A16,1,FALSE,TRUE,FALSE
COG,Congo Republic,Africa,A24,1,FALSE,TRUE,FALSE
COL,Colombia,Americas,A01a,1,FALSE,TRUE,FALSE
COL,Colombia,Americas,A01b,1,FALSE,TRUE,FALSE
COL,Colombia,Americas,A02a,2,FALSE,TRUE,FALSE
COL,Colombia,Americas,A03b,1,FALSE,TRUE,FALSE
COL,Colombia,Americas,A06,1,FALSE,TRUE,FALSE
COL,Colombia,Americas,A06a,2,FALSE,TRUE,FALSE
COL,Colombia,Americas,A06a,5,FALSE,FALSE,TRUE
COL,Colombia,Americas,A06c,2,FALSE,TRUE,FALSE
COL,Colombia,Americas,A06d,1,FALSE,TRUE,FALSE
COL,Colombia,Americas,A06f,1,FALSE,TRUE,FALSE
COL,Colombia,Americas,A08,2,FALSE,TRUE,FALSE
COL,Colombia,Americas,A11,2,FALSE,TRUE,FALSE
COL,Colombia,Americas,A14,2,FALSE,TRUE,FALSE
COL,Colombia,Americas,A16,2,FALSE,TRUE,FALSE
COL,Colombia,Americas,A18,2,FALSE,TRUE,FALSE
COL,Colombia,Americas,A19,1,FALSE,TRUE,FALSE
COM,Comoros,Africa,A01a,1,FALSE,TRUE,FALSE
COM,Comoros,Africa,A01b,1,FALSE,TRUE,FALSE
COM,Comoros,Africa,A03a,1,FALSE,TRUE,FALSE
COM,Comoros,Africa,A04,1,FALSE,TRUE,FALSE
COM,Comoros,Africa,A05,1,FALSE,TRUE,FALSE
COM,Comoros,Africa,A06,1,FALSE,TRUE,FALSE
COM,Comoros,Africa,A06a,3,FALSE,TRUE,FALSE
COM,Comoros,Africa,A06a,10,FALSE,FALSE,TRUE
COM,Comoros,Africa,A06c,1,FALSE,TRUE,FALSE
COM,Comoros,Africa,A06d,1,FALSE,TRUE,FALSE
COM,Comoros,Africa,A06e,3,FALSE,TRUE,FALSE
COM,Comoros,Africa,A06f,1,FALSE,TRUE,FALSE
COM,Comoros,Africa,A07,2,FALSE,TRUE,FALSE
COM,Comoros,Africa,A08,6,FALSE,TRUE,FALSE
COM,Comoros,Africa,A13,3,FALSE,TRUE,FALSE
COM,Comoros,Africa,A14,2,FALSE,TRUE,FALSE
COM,Comoros,Africa,A16,2,FALSE,TRUE,FALSE
COM,Comoros,Africa,A24,1,FALSE,TRUE,FALSE
CPV,Cape Verde,Africa,A01a,1,FALSE,TRUE,FALSE
CPV,Cape Verde,Africa,A01b,6,FALSE,TRUE,FALSE
CPV,Cape Verde,Africa,A02a,2,FALSE,TRUE,FALSE
CPV,Cape Verde,Africa,A03a,2,FALSE,TRUE,FALSE
CPV,Cape Verde,Africa,A03b,1,FALSE,TRUE,FALSE
CPV,Cape Verde,Africa,A05,1,FALSE,TRUE,FALSE
CPV,Cape Verde,Africa,A06,1,FALSE,TRUE,FALSE
CPV,Cape Verde,Africa,A06a,2,FALSE,TRUE,FALSE
CPV,Cape Verde,Africa,A06a,5,FALSE,FALSE,TRUE
CPV,Cape Verde,Africa,A06e,3,FALSE,TRUE,FALSE
CPV,Cape Verde,Africa,A06f,1,FALSE,TRUE,FALSE
CPV,Cape Verde,Africa,A08,1,FALSE,TRUE,FALSE
CPV,Cape Verde,Africa,A10,2,FALSE,TRUE,FALSE
CPV,Cape Verde,Africa,A11,3,FALSE,TRUE,FALSE
CPV,Cape Verde,Africa,A14,2,FALSE,TRUE,FALSE
CPV,Cape Verde,Africa,A16,2,FALSE,TRUE,FALSE
CPV,Cape Verde,Africa,A19,1,FALSE,TRUE,FALSE
CPV,Cape Verde,Africa,A24,1,FALSE,TRUE,FALSE
CPV,Cape Verde,Africa,A26,1,FALSE,TRUE,FALSE
CRI,Costa Rica,Americas,A01a,1,FALSE,TRUE,FALSE
CRI,Costa Rica,Americas,A01b,6,FALSE,TRUE,FALSE
CRI,Costa Rica,Americas,A02a,1,FALSE,TRUE,FALSE
CRI,Costa Rica,Americas,A03a,2,FALSE,TRUE,FALSE
CRI,Costa Rica,Americas,A05,2,FALSE,TRUE,FALSE
CRI,Costa Rica,Americas,A06,1,FALSE,TRUE,FALSE
CRI,Costa Rica,Americas,A06a,3,FALSE,TRUE,FALSE
CRI,Costa Rica,Americas,A06a,7,FALSE,FALSE,TRUE
CRI,Costa Rica,Americas,A06c,2,FALSE,TRUE,FALSE
CRI,Costa Rica,Americas,A06d,1,FALSE,TRUE,FALSE
CRI,Costa Rica,Americas,A06e,2,FALSE,TRUE,FALSE
CRI,Costa Rica,Americas,A06f,1,FALSE,TRUE,FALSE
CRI,Costa Rica,Americas,A08,2,FALSE,TRUE,FALSE
CRI,Costa Rica,Americas,A14,2,FALSE,TRUE,FALSE
CRI,Costa Rica,Americas,A18,2,FALSE,TRUE,FALSE
CRI,Costa Rica,Americas,A24,1,FALSE,TRUE,FALSE
CUB,Cuba,Americas,A01b,6,FALSE,TRUE,FALSE
CUB,Cuba,Americas,A02a,1,FALSE,TRUE,FALSE
CUB,Cuba,Americas,A06,1,FALSE,TRUE,FALSE
CUB,Cuba,Americas,A06a,2,FALSE,TRUE,FALSE
CUB,Cuba,Americas,A06a,5,FALSE,FALSE,TRUE
CUB,Cuba,Americas,A06c,2,FALSE,TRUE,FALSE
CUB,Cuba,Americas,A08,2,FALSE,TRUE,FALSE
CUB,Cuba,Americas,A14,2,FALSE,TRUE,FALSE
CUB,Cuba,Americas,A16,2,FALSE,TRUE,FALSE
CYP,Cyprus,Europe,A01a,1,FALSE,TRUE,FALSE
CYP,Cyprus,Europe,A01b,1,FALSE,TRUE,FALSE
CYP,Cyprus,Europe,A04,1,FALSE,TRUE,FALSE
CYP,Cyprus,Europe,A06,1,FALSE,TRUE,FALSE
CYP,Cyprus,Europe,A06a,2,FALSE,TRUE,FALSE
CYP,Cyprus,Europe,A06a,5,FALSE,FALSE,TRUE
CYP,Cyprus,Europe,A06d,1,FALSE,TRUE,FALSE
CYP,Cyprus,Europe,A06e,3,FALSE,TRUE,FALSE
CYP,Cyprus,Europe,A08,2,FALSE,TRUE,FALSE
CYP,Cyprus,Europe,A09,2,FALSE,TRUE,FALSE
CYP,Cyprus,Europe,A10,2,FALSE,TRUE,FALSE
CYP,Cyprus,Europe,A12b,1,FALSE,TRUE,FALSE
CYP,Cyprus,Europe,A13,2,FALSE,TRUE,FALSE
CYP,Cyprus,Europe,A16,2,FALSE,TRUE,FALSE
CYP,Cyprus,Europe,A18,2,FALSE,TRUE,FALSE
CYP,Cyprus,Europe,A24,1,FALSE,TRUE,FALSE
CYP,Cyprus,Europe,A26,1,FALSE,TRUE,FALSE
CZE,Czech Republic,Europe,A01a,1,FALSE,TRUE,FALSE
CZE,Czech Republic,Europe,A01b,1,FALSE,TRUE,FALSE
CZE,Czech Republic,Europe,A03a,2,FALSE,TRUE,FALSE
CZE,Czech Republic,Europe,A03b,2,FALSE,TRUE,FALSE
CZE,Czech Republic,Europe,A04,2,FALSE,TRUE,FALSE
CZE,Czech Republic,Europe,A05,1,FALSE,TRUE,FALSE
CZE,Czech Republic,Europe,A06,1,FALSE,TRUE,FALSE
CZE,Czech Republic,Europe,A06a,2,FALSE,TRUE,FALSE
CZE,Czech Republic,Europe,A06a,5,FALSE,FALSE,TRUE
CZE,Czech Republic,Europe,A06c,2,FALSE,TRUE,FALSE
CZE,Czech Republic,Europe,A06d,2,FALSE,TRUE,FALSE
CZE,Czech Republic,Europe,A06e,2,FALSE,TRUE,FALSE
CZE,Czech Republic,Europe,A06f,1,FALSE,TRUE,FALSE
CZE,Czech Republic,Europe,A07,2,FALSE,TRUE,FALSE
CZE,Czech Republic,Europe,A08,1,FALSE,TRUE,FALSE
CZE,Czech Republic,Europe,A09,2,FALSE,TRUE,FALSE
CZE,Czech Republic,Europe,A10,2,FALSE,TRUE,FALSE
CZE,Czech Republic,Europe,A12a,1,FALSE,TRUE,FALSE
CZE,Czech Republic,Europe,A13,2,FALSE,TRUE,FALSE
CZE,Czech Republic,Europe,A14,2,FALSE,TRUE,FALSE
CZE,Czech Republic,Europe,A16,2,FALSE,TRUE,FALSE
CZE,Czech Republic,Europe,A18,2,FALSE,TRUE,FALSE
CZE,Czech Republic,Europe,A20,1,FALSE,TRUE,FALSE
CZE,Czech Republic,Europe,A22,1,FALSE,TRUE,FALSE
CZE,Czech Republic,Europe,A23,1,FALSE,TRUE,FALSE
CZE,Czech Republic,Europe,A24,1,FALSE,TRUE,FALSE
DEU,Germany,Europe,A01a,1,FALSE,TRUE,FALSE
DEU,Germany,Europe,A01b,1,FALSE,TRUE,FALSE
DEU,Germany,Europe,A02a,2,FALSE,TRUE,FALSE
DEU,Germany,Europe,A03a,1,FALSE,TRUE,FALSE
DEU,Germany,Europe,A03b,2,FALSE,TRUE,FALSE
DEU,Germany,Europe,A04,2,FALSE,TRUE,FALSE
DEU,Germany,Europe,A06,1,FALSE,TRUE,FALSE
DEU,Germany,Europe,A06a,3,FALSE,TRUE,FALSE
DEU,Germany,Europe,A06a,8,FALSE,FALSE,TRUE
DEU,Germany,Europe,A06b,2,FALSE,TRUE,FALSE
DEU,Germany,Europe,A06c,3,FALSE,TRUE,FALSE
DEU,Germany,Europe,A06d,2,FALSE,TRUE,FALSE
DEU,Germany,Europe,A06e,1,FALSE,TRUE,FALSE
DEU,Germany,Europe,A06f,1,FALSE,TRUE,FALSE
DEU,Germany,Europe,A08,2,FALSE,TRUE,FALSE
DEU,Germany,Europe,A10,2,FALSE,TRUE,FALSE
DEU,Germany,Europe,A12a,1,FALSE,TRUE,FALSE
DEU,Germany,Europe,A13,2,FALSE,TRUE,FALSE
DEU,Germany,Europe,A14,2,FALSE,TRUE,FALSE
DEU,Germany,Europe,A16,1,FALSE,TRUE,FALSE
DEU,Germany,Europe,A18,2,FALSE,TRUE,FALSE
DEU,Germany,Europe,A19,1,FALSE,TRUE,FALSE
DEU,Germany,Europe,A20,1,FALSE,TRUE,FALSE
DEU,Germany,Europe,A22,1,FALSE,TRUE,FALSE
DEU,Germany,Europe,A23,1,FALSE,TRUE,FALSE
DEU,Germany,Europe,A24,1,FALSE,TRUE,FALSE
DEU,Germany,Europe,A25,3,FALSE,TRUE,FALSE
DJI,Djibouti,Africa,A01a,1,FALSE,TRUE,FALSE
DJI,Djibouti,Africa,A01b,1,FALSE,TRUE,FALSE
DJI,Djibouti,Africa,A03a,1,FALSE,TRUE,FALSE
DJI,Djibouti,Africa,A06,1,FALSE,TRUE,FALSE
DJI,Djibouti,Africa,A06a,3,FALSE,TRUE,FALSE
DJI,Djibouti,Africa,A06a,10,FALSE,FALSE,TRUE
DJI,Djibouti,Africa,A06c,2,FALSE,TRUE,FALSE
DJI,Djibouti,Africa,A06e,2,FALSE,TRUE,FALSE
DJI,Djibouti,Africa,A08,2,FALSE,TRUE,FALSE
DJI,Djibouti,Africa,A14,2,FALSE,TRUE,FALSE
DJI,Djibouti,Africa,A24,1,FALSE,TRUE,FALSE
DMA,Dominica,Americas,A01b,6,FALSE,TRUE,FALSE
DMA,Dominica,Americas,A02a,1,FALSE,TRUE,FALSE
DMA,Dominica,Americas,A04,2,FALSE,TRUE,FALSE
DMA,Dominica,Americas,A06,1,FALSE,TRUE,FALSE
DMA,Dominica,Americas,A06a,3,FALSE,TRUE,FALSE
DMA,Dominica,Americas,A06a,7,FALSE,FALSE,TRUE
DMA,Dominica,Americas,A06c,2,FALSE,TRUE,FALSE
DMA,Dominica,Americas,A06d,1,FALSE,TRUE,FALSE
DMA,Dominica,Americas,A06e,3,FALSE,TRUE,FALSE
DMA,Dominica,Americas,A08,2,FALSE,TRUE,FALSE
DMA,Dominica,Americas,A09,2,FALSE,TRUE,FALSE
DMA,Dominica,Americas,A10,2,FALSE,TRUE,FALSE
DMA,Dominica,Americas,A11,1,FALSE,TRUE,FALSE
DMA,Dominica,Americas,A12b,1,FALSE,TRUE,FALSE
DMA,Dominica,Americas,A14,1,FALSE,TRUE,FALSE
DMA,Dominica,Americas,A16,2,FALSE,TRUE,FALSE
DMA,Dominica,Americas,A18,2,FALSE,TRUE,FALSE
DMA,Dominica,Americas,A25,1,FALSE,TRUE,FALSE
DMA,Dominica,Americas,A26,1,FALSE,TRUE,FALSE
DNK,Denmark,Europe,A01a,1,FALSE,TRUE,FALSE
DNK,Denmark,Europe,A01b,1,FALSE,TRUE,FALSE
DNK,Denmark,Europe,A03a,1,FALSE,TRUE,FALSE
DNK,Denmark,Europe,A03b,1,FALSE,TRUE,FALSE
DNK,Denmark,Europe,A04,1,FALSE,TRUE,FALSE
DNK,Denmark,Europe,A06,1,FALSE,TRUE,FALSE
DNK,Denmark,Europe,A06a,3,FALSE,TRUE,FALSE
DNK,Denmark,Europe,A06a,9,FALSE,FALSE,TRUE
DNK,Denmark,Europe,A06c,3,FALSE,TRUE,FALSE
DNK,Denmark,Europe,A06d,2,FALSE,TRUE,FALSE
DNK,Denmark,Europe,A06e,1,FALSE,TRUE,FALSE
DNK,Denmark,Europe,A06f,1,FALSE,TRUE,FALSE
DNK,Denmark,Europe,A07,2,FALSE,TRUE,FALSE
DNK,Denmark,Europe,A08,2,FALSE,TRUE,FALSE
DNK,Denmark,Europe,A10,2,FALSE,TRUE,FALSE
DNK,Denmark,Europe,A12a,1,FALSE,TRUE,FALSE
DNK,Denmark,Europe,A14,2,FALSE,TRUE,FALSE
DNK,Denmark,Europe,A16,2,FALSE,TRUE,FALSE
DNK,Denmark,Europe,A18,2,FALSE,TRUE,FALSE
DNK,Denmark,Europe,A19,1,FALSE,TRUE,FALSE
DNK,Denmark,Europe,A20,1,FALSE,TRUE,FALSE
DNK,Denmark,Europe,A22,1,FALSE,TRUE,FALSE
DNK,Denmark,Europe,A23,1,FALSE,TRUE,FALSE
DOM,Dominican Republic,Americas,A01a,1,FALSE,TRUE,FALSE
